EAR,BlinkRate,MAR,YawnRate,VerticalRatio,EyeSlope,HorizontalDiff,Fatigue
0.285387676092008,9.506652231469653,0.3100297024689933,0.0,0.5031847133757962,1,11,0
0.24819562723980143,10.6226300991486,0.0,0.0,0.5067567567567568,6,14,0
0.25206328713596865,10.390314355862168,0.0,0.0,0.5723684210526315,1,3,0
0.304114229751375,11.43962576008757,0.02127659574468085,0.0,0.5947712418300654,3,12,0
0.29523001752864275,11.196766269579623,0.010628679156203412,0.0,0.5512820512820513,1,7,0
0.3391331283706236,10.967782090329273,0.23739481228902193,0.0,0.5364238410596026,10,25,0
0.2455863002897336,11.941600524276277,0.06320363988503408,0.0,0.4896551724137931,13,9,0
0.27898650529435004,11.702068842218898,0.0,0.0,0.525974025974026,4,6,0
0.2734672418684868,12.624963976031966,0.010866997704607785,0.0,0.5555555555555556,2,3,0
0.29614897721684874,13.511963111964604,0.058123819371909635,0.0,0.5705128205128205,3,18,0
0.20337627804566477,13.258351537469292,0.010635890745287925,0.0,0.5796178343949044,3,6,0
0.30701250194548035,13.015304774060299,0.010869565217391304,0.0,0.5679012345679012,2,7,0
0.2709468566886477,13.848487978721204,0.11291419622409311,0.0,0.5471698113207547,1,2,0
0.2820679922227245,13.604526775578272,0.21662590259172518,0.0,0.4966887417218543,8,9,0
0.32058662798388526,13.366338932127958,0.02370227315699886,0.0,0.577639751552795,3,19,0
0.34070188947800284,13.139939770845139,0.05612932520983531,0.0,0.632258064516129,3,16,0
0.39354488789430453,12.919976241243965,0.04283861668611668,0.0,0.6811594202898551,26,6,0
0.35990388308569343,12.704030467457132,0.11517863534976094,0.0,0.6064516129032258,24,3,0
0.25631647772220534,12.49966151400631,0.0,0.0,0.525974025974026,2,8,0
0.24608369021767063,13.246759141415831,0.0,0.0,0.49044585987261147,0,1,0
0.2887324596231666,13.035571426334041,0.0,0.0,0.5704697986577181,7,20,0
0.2924639199166307,12.835392981355593,0.0,0.0,0.6233766233766234,0,2,0
0.2725194873206762,12.640558771684889,0.0,0.0,0.5761589403973509,0,20,0
0.261522869266943,14.230917484576274,0.02688016652852352,0.0,0.7478260869565218,2,15,0
0.310810575405993,14.893815728509542,0.023802777946288958,0.0,0.6551724137931034,0,16,0
0.2566016199833404,15.541336727135139,0.01157792111618723,0.0,0.5960264900662252,6,6,0
0.20316498842154607,16.170691709714557,0.011108368642573443,0.0,0.416,6,9,0
0.31109247717492544,16.777780068965917,0.012312880839446302,0.0,0.5984251968503937,49,4,0
0.3008202217605631,16.54384515630991,0.012021175920858624,0.0,0.6171875,42,4,0
0.32897306264491866,16.317678252162004,0.0,0.0,0.6275862068965518,41,5,0
0.21881701964996547,16.093556464173464,0.0,0.0,0.5403726708074534,9,4,0
0.3225030536790625,15.879647006973848,0.010635890745287925,0.0,0.5548780487804879,5,5,0
0.28236911419645255,15.669694624183071,0.021257358312406823,0.0,0.5636363636363636,4,6,0
0.29434306012959505,15.466571274674623,0.0,0.0,0.5730994152046783,2,1,0
0.29749670991200616,16.0284309058901,0.0,0.0,0.5235294117647059,1,3,0
0.21922198083174302,16.57888987437935,0.0,0.0,0.5064935064935064,8,11,0
0.19488281658616996,17.115875879724612,0.20647295638754792,0.0,0.5,6,10,0
0.18457015013330516,19.839766346007444,0.06821012747426737,0.0,0.5096774193548387,15,16,0
0.27391485046652736,21.775526137978645,0.01,0.0,0.5569620253164557,6,14,0
0.24478966516740125,21.513072089461495,0.021739130434782608,0.0,0.56875,5,16,0
0.2638035147716227,21.961791896861143,0.011108368642573443,0.0,0.5741935483870968,6,16,0
0.24991807366926538,22.402284548719617,0.010635890745287925,0.0,0.5584415584415584,4,16,0
0.3198488621969026,22.143179520741686,0.010414406840917835,0.0,0.5705128205128205,0,14,0
0.2323695562368689,21.889022251799606,0.010414406840917835,0.0,0.567741935483871,3,14,0
0.2697195983959275,21.636632738618836,0.0,0.0,0.5584415584415584,2,15,0
0.27386805716730844,21.393359840522887,0.010407636178045333,0.0,0.5443037974683544,0,16,0
0.1959104361398358,21.81701001529128,0.0,0.0,0.5686274509803921,1,16,0
0.22873795285799906,22.22731659012399,0.021257358312406823,0.0,0.577922077922078,1,15,0
0.26133000219196695,21.985828548137814,0.010635890745287925,0.0,0.5723684210526315,2,16,0
0.22596655429552753,22.388897733611607,0.010628679156203412,0.0,0.5657894736842105,2,17,0
0.24114964071428857,22.147011330927846,0.010414406840917835,0.0,0.5620915032679739,2,15,0
0.27277417718994695,21.912573685216916,0.0,0.0,0.5576923076923077,3,8,0
0.2602863834355826,21.685716776733017,0.011100153405180096,0.0,0.5548387096774193,1,8,0
0.31519302077222877,22.07594482134101,0.0,0.0,0.6075949367088608,2,9,0
0.331302877309399,23.06051940344961,0.10202886549856946,0.0,0.5471698113207547,10,10,0
0.2629920587045645,23.428838396344744,0.124891634136544,0.0,0.536144578313253,5,3,0
0.24442338447564554,23.195056664703053,0.17391304347826086,0.0,0.49056603773584906,2,3,0
0.3191278424086518,23.551317094697684,0.0,0.0,0.6865671641791045,38,5,0
0.33838745656889957,23.320470666934842,0.011180339887498949,0.0,0.6438356164383562,17,2,0
0.25815266216721755,23.09318972681268,0.0,0.0,0.541095890410959,0,3,0
0.2719745013726196,23.440713548156587,0.0,0.0,0.5306122448979592,3,6,0
0.286701843772894,23.216349718867853,0.0,0.0,0.54,2,7,0
0.2763515918925105,22.998743702732376,0.0,0.0,0.5234899328859061,2,6,0
0.2672174622802723,22.784069962784702,0.0,0.0,0.5238095238095238,2,6,0
0.2801771476371581,22.571119602418992,0.0,0.0,0.5172413793103449,4,7,0
0.26916503304391604,22.36302956068067,0.0,0.0,0.5306122448979592,3,7,0
0.2825249366742309,22.15931909018333,0.0,0.0,0.5374149659863946,2,5,0
0.2866998117560068,21.95662878469163,0.011360702676647077,0.0,0.5337837837837838,1,7,0
0.23817681615532707,21.76117735203072,0.0,0.0,0.5302013422818792,0,6,0
0.2690419076297187,22.09454943015444,0.20332935450543146,0.0,0.5064935064935064,2,3,0
0.2090297750017618,21.898304110784117,1.2103692925735166,0.0,0.441340782122905,16,3,0
0.23873355899017565,22.224775522422085,0.0,0.5168552447074903,0.5,10,10,0
0.2410856159779628,22.545338609347258,0.0,0.5123940593033468,0.5163398692810458,3,8,0
0.24607295364751325,22.353484917053656,1.1054083902533498,0.5080337481148558,0.4861878453038674,8,5,0
0.27089983971404114,22.666556083527972,0.01499063377991723,1.0074024926012433,0.5547945205479452,35,7,0
0.30929063798547524,22.4752998603091,0.012639003479138967,0.9989022160137379,0.5345911949685535,29,8,0
0.2674187371705148,22.288393051418957,0.0,0.9905952467297314,0.546583850931677,23,10,0
0.27032747098424664,22.101658166607997,0.0,0.9822959185159109,0.5555555555555556,19,6,0
0.28814789509600375,22.40749255041418,0.019611613513818404,0.9742388065397469,0.7636363636363637,16,8,0
0.32070863107155156,22.226084933242802,0.010621482216552184,0.9663515188366435,0.6178343949044586,21,3,0
0.31376597202628875,22.043318582216074,0.011086501753962322,0.9584051557485249,0.5272727272727272,6,19,0
0.2850314719831718,21.868159214919668,0.023199420949679552,0.9507895310834639,0.5189873417721519,11,15,0
0.09185201257516315,21.694896348243812,0.0,0.9432563629671222,0.5443037974683544,21,16,0
0.253492117921134,21.99224689606042,0.010201957331259656,0.9358402934493796,0.55625,5,6,0
0.25996145289846895,21.818348641192877,0.0,0.9284403677103352,0.56875,7,0,0
0.28504643870507285,21.648975676523875,0.0,0.9212330075116542,0.558282208588957,2,6,0
0.28707855504258517,21.481789047313384,0.0,0.9141186828643992,0.5802469135802469,1,5,0
0.3168292484440386,21.316781177088693,0.0,0.9070970713654763,0.5432098765432098,3,8,0
0.2781400367881266,21.604231307488416,0.0,0.900176304478684,0.546583850931677,8,3,0
0.26705806488636746,0.0,0.010866997704607785,0.0,0.5714285714285714,1,0,0
0.20025024737295927,27.454631520506954,0.0,0.0,0.5660377358490566,2,0,0
0.3092452492923529,18.81864786553494,0.011904761904761904,0.0,0.5886075949367089,4,6,0
0.2517858557092988,14.30731225543626,0.0,0.0,0.5534591194968553,7,8,0
0.09742606991301744,11.48860250622745,0.0,0.0,0.5972222222222222,11,2,0
0.16881493009888082,9.621346187372497,0.18173999229563906,0.0,0.5644171779141104,7,0,0
0.30019806595319154,16.54254075969287,0.19860644968737964,0.0,0.5476190476190477,1,3,0
0.2982133923264658,14.446152559865975,0.1276306889434551,0.0,0.5279503105590062,2,6,0
0.28568970324910714,12.878836100439656,0.0,0.0,0.5548387096774193,1,6,0
0.24284930342708072,11.618876665241807,0.0,0.0,0.5652173913043478,2,9,0
0.23741061322653956,10.58581358136655,0.0,0.0,0.5448717948717948,2,23,0
0.30891394238797304,9.712229482839266,0.0,0.0,0.5394736842105263,2,31,0
0.20853354492901335,17.956427780384914,0.01990074380419978,0.0,0.44966442953020136,5,5,0
0.302592362129703,16.70113897175586,0.0,0.0,0.5769230769230769,10,9,0
0.37243756430425606,15.585916113202318,0.0,0.0,0.6275862068965518,18,8,0
0.3676950980221183,14.630537679217491,0.011325674733013913,0.0,0.6597222222222222,24,6,0
0.3705617841355643,13.782170682966754,0.011024346592560588,0.0,0.6597222222222222,25,2,0
0.35176218461926634,13.016309550963662,0.011372451079658877,0.0,0.6408450704225352,31,2,0
0.30627304527417154,15.425958211187835,0.0,0.0,0.5575757575757576,14,6,0
0.27788497056115413,14.666769893101193,0.0,0.0,0.5714285714285714,15,1,0
0.266385088695217,13.97976152335426,0.00992876838486922,0.0,0.5705521472392638,11,2,0
0.14687503949186387,13.341110383198112,0.023209300681980873,0.0,0.7518248175182481,1,1,0
0.312569368231502,17.878551819258536,0.02930250633547731,0.0,0.7357142857142858,10,7,0
0.3239428055349767,17.143011455979607,0.0,0.0,0.7054794520547946,7,10,0
0.25164054942353475,18.805802806951593,0.0,0.0,0.5,0,4,0
0.22307639693084347,18.09134783739495,0.013263952726932276,0.0,0.45,30,9,0
0.11432850577069492,17.428955373942262,0.02336530221858173,0.0,0.39552238805970147,25,1,0
0.2779049116230298,18.902971346141936,0.014728195398497143,0.0,0.5426829268292683,3,1,0
0.2695203490275535,20.28685798459225,0.0,0.0,0.5454545454545454,1,3,0
0.25123025507318547,21.581756257030907,0.0,0.0,0.5246913580246914,2,4,0
0.2312705034573285,20.8945555378447,0.0,0.0,0.5308641975308642,0,6,0
0.22861333716086857,22.075788823038376,0.0,0.0,0.5095541401273885,1,6,0
0.2763412424822719,23.199594808759535,0.0,0.0,0.5426829268292683,0,4,0
0.2755438389732976,22.525779121526615,0.0,0.0,0.5454545454545454,2,3,0
0.2606984939414693,21.878137245194118,0.0,0.0,0.5493827160493827,0,16,0
0.44297156975520946,21.274918060643152,0.0935674292327708,0.0,0.5493827160493827,6,36,0
0.2771556018229633,23.894111827833278,0.010360608425945602,0.0,0.5542857142857143,5,8,0
0.25267442313113087,23.259641773995074,0.009552008998760877,0.0,0.5314285714285715,6,8,0
0.14677537822143738,22.671724786723395,0.0,0.0,0.5238095238095238,5,7,0
0.29299307884781994,25.055328087140037,0.0,0.0,0.5294117647058824,5,6,0
0.25820219228665253,25.888773020526287,0.0,0.0,0.5174825174825175,8,12,0
0.21839105895941974,25.268425036057522,0.08534047359147988,0.0,0.6083916083916084,2,6,0
0.2567682364844474,24.686078723293093,0.022721405353294154,0.0,0.6338028169014085,9,4,0
0.33079699108104177,24.131270837890284,0.05895328020308733,0.0,0.7272727272727273,39,11,0
0.2893701599884859,24.90056833679112,0.19425687675611417,0.0,0.5031446540880503,6,0,0
0.32622872119885143,25.647307181304896,0.06290528632061355,0.0,0.5512820512820513,20,8,0
0.14185644840089692,26.36124534333709,0.17332507043581444,0.0,0.5755813953488372,1,2,0
0.2757841501247916,27.037626203546534,0.0,0.0,0.5542857142857143,2,5,0
0.2624610635653162,27.69492848129372,0.0,0.0,0.5384615384615384,3,18,0
0.19033978225085965,27.14668986880407,0.009796391673838651,0.0,0.5963855421686747,1,14,0
0.24284121799528058,30.089422796030227,0.0,0.0,0.608433734939759,4,7,0
0.17862527494486408,30.642767436074973,0.009874406319167053,0.0,0.5987261146496815,13,7,0
0.180897602353295,32.29558184700128,0.049910242273288934,0.0,0.6024844720496895,2,8,0
0.265390135845908,32.79670523084521,0.028824841575903294,0.0,0.5443786982248521,1,4,0
0.26091073283375077,32.195805633920735,0.0,0.0,0.5121951219512195,2,10,0
0.2424426122383019,31.625719636977195,0.02171861213815347,0.0,0.5238095238095238,0,11,0
0.09096191582004833,31.076108609277114,0.023249527748763855,0.0,0.5365853658536586,0,8,0
0.2886491882709039,31.551826830248352,0.011337314689562955,0.0,0.5393939393939394,2,9,0
0.2619205133785242,31.0239625604732,0.0,0.0,0.5562130177514792,1,6,0
0.3060297428279207,30.509259863251156,0.04490831538334093,0.0,0.5681818181818182,1,8,0
0.2563068747254061,30.012934167563113,0.4172122912444923,0.0,0.5168539325842697,1,8,0
0.140063239322819,29.524456793081956,0.0,0.0,0.5527950310559007,0,7,0
0.2473584124626222,29.999152222392116,0.036029025433153866,0.0,0.49390243902439024,1,3,0
0.23583183328259227,29.533242979609785,0.027476855839640896,0.0,0.4585987261146497,12,23,0
0.2304299193354882,29.075160189489115,0.0,0.0,0.48148148148148145,16,13,0
0.2419973334550069,29.532755397490025,0.0,0.0,0.5,15,8,0
0.26461491338121346,29.977176316375402,0.03058677713573196,0.0,0.5232558139534884,6,6,0
0.3124608797170344,29.531234637088847,0.0128163003962754,0.0,0.5389221556886228,2,29,0
0.24544948892686597,30.82005660228285,0.010416666666666666,0.0,0.56,4,10,0
0.32168349596155077,30.38267669056257,0.012191496227354269,0.0,0.5755813953488372,1,14,0
0.3237459247819597,29.957134468297486,0.11360658812284323,0.0,0.5235294117647059,5,29,0
0.240919555666554,30.35822517392952,0.0,0.0,0.5426829268292683,8,4,0
0.21489653608303017,29.946478924226337,0.0,0.0,0.5276073619631901,7,10,0
0.25793414027081996,29.54385027898361,0.01082870204560525,0.0,0.4968152866242038,13,14,0
0.2761218029365992,29.93429898354961,0.0199363055707225,0.0,0.5764705882352941,2,4,0
0.26718513620979784,31.099494024463105,0.08886694914058754,0.0,0.591715976331361,1,19,0
0.2767135143736705,30.696481331756015,0.04343722427630694,0.0,0.5680473372781065,3,21,0
0.2651461190031366,30.302596346563345,0.0,0.0,0.5562130177514792,2,14,0
0.2722364049604183,29.919144628427983,0.1377997244008268,0.0,0.5266272189349113,6,7,0
0.2317151988729273,30.287519929926372,0.0,0.0,0.6036585365853658,7,0,0
0.24853042642240794,31.37631251345692,0.0,0.0,0.76875,5,10,0
0.2969152294668715,30.9907944005972,0.009433962264150943,0.0,0.6065573770491803,1,11,0
0.31918405486210855,30.61934044813117,0.0,0.0,0.5517241379310345,1,10,0
0.24752765898001272,30.257527940794173,0.02040816326530612,0.0,0.50625,5,10,0
0.28286217158245763,29.89949460195431,0.0,0.0,0.550561797752809,5,19,0
0.293432703865085,30.240798270632332,0.0,0.0,0.6626506024096386,3,8,0
0.3795012507153477,29.89544036403887,0.011067473785474295,0.0,0.6104651162790697,3,31,0
0.26257741865549955,29.550853529371544,0.12609048021409147,0.0,0.5714285714285714,8,12,0
0.28118626116277734,29.22316836350799,0.12497288209101401,0.0,0.5340909090909091,3,6,0
0.3119201846214663,29.55574420363871,0.028846153846153848,0.0,0.6198830409356725,3,7,0
0.31394972833838064,29.23475554128238,0.010628679156203412,0.0,0.6303030303030303,7,12,0
0.36027756361341934,28.91320160788213,0.0,0.0,0.6258064516129033,17,7,0
0.23523982978935945,28.604828799747242,0.05792844463634923,0.0,0.7058823529411765,46,9,0
0.3172788240448057,28.302870519011353,0.0,0.0,0.5757575757575758,14,6,0
0.37767586270304965,28.002907662133232,0.013139708280690918,0.0,0.5828220858895705,9,30,0
0.4394067953554097,27.713406141903164,0.014403780047891935,0.0,0.6549295774647887,19,15,0
0.3724559978074098,27.42888200553622,0.012618861628126718,0.0,0.6037735849056604,20,16,0
0.3937172591455327,27.146605770320406,0.0,0.0,0.653179190751445,11,15,0
0.2245530066342905,26.874086665744652,0.0,0.0,0.4943820224719101,5,20,0
0.25167389828789644,26.606909939452205,0.01,0.0,0.5027932960893855,5,23,0
0.2388151180810482,26.929315579398768,0.010396381025863422,0.0,0.4591194968553459,3,1,0
0.23307077441743718,26.6648662019856,0.0,0.0,0.46496815286624205,2,3,0
0.23390954824941526,26.979724738833944,0.011891287353862351,0.0,0.5151515151515151,4,14,0
0.3093881752230969,26.723960056026442,0.0,0.0,0.5411764705882353,5,10,0
0.309174400994231,27.02935699255773,0.0,0.0,0.5375722543352601,1,15,0
0.2743647821980824,26.776374980753836,0.034142135623730946,0.0,0.5477707006369427,1,39,0
0.22883944888205998,27.07962748721293,0.0,0.0,0.5644171779141104,0,10,0
0.28693149726296385,26.827447437940553,0.010170251181863347,0.0,0.5240963855421686,6,6,0
0.2307787109804341,27.12505921508881,0.0,0.0,0.46,8,7,0
0.2232327148255823,26.881550406217293,0.0,0.0,0.4966887417218543,3,9,0
0.2794971547610503,27.173419575402868,0.010638297872340425,0.0,0.5408805031446541,6,8,0
0.32401311909043884,27.456000204235842,0.2527861261479712,0.0,0.5714285714285714,16,12,0
0.22381577995704524,27.21491281972605,0.6668484106532658,0.5233637080716548,0.5157232704402516,38,5,0
0.035051236662305564,26.978432449571933,0.011180339887498949,0.5188160086456141,0.46808510638297873,15,7,0
0.11038977823851193,26.741191891575436,0.010635890745287925,0.5142536902226046,0.43703703703703706,6,1,0
0.10722003652393394,26.511363490545026,0.010869565217391304,0.5098339132797121,0.42748091603053434,4,0,0
0.20036629031895115,26.792048896012982,0.03401194406868886,0.5055103565285468,0.45454545454545453,4,0,0
0.2328828507446606,27.063766879125346,0.0,0.5011808681319508,0.5679012345679012,3,0,0
0.29960917924535724,27.33594608159482,0.01990074380419978,0.49701720148354217,0.5792682926829268,7,1,0
0.20200212549450333,28.5869543562936,0.010336227882434039,0.4928785233843724,0.5864197530864198,11,16,0
0.06639976693331712,28.35293868071293,0.01503122221281509,0.4888437703571195,0.5792682926829268,4,6,0
